Station Name,Date/Time (LST),Year,Month,Day,Hour,Temperature,Dew Point Temperature,Wind_Speed,Precipitation,Station Pressure,Humidity,Windchill
HAMILTON A,2018-01-01 15:00:00,2018,1,1,15,-11.7,-15.5,35,,99.73,74.0,-22.0
HAMILTON A,2018-01-01 16:00:00,2018,1,1,16,-11.2,-14.7,28,,99.76,76.0,-21.0
HAMILTON A,2018-01-01 17:00:00,2018,1,1,17,-11.4,-14.8,31,,99.82,76.0,-21.0
HAMILTON A,2018-01-01 18:00:00,2018,1,1,18,-12.2,-14.8,26,,99.91,81.0,-22.0
HAMILTON A,2018-01-01 19:00:00,2018,1,1,19,-12.2,-14.6,21,,99.95,82.0,-21.0
HAMILTON A,2018-01-01 20:00:00,2018,1,1,20,-12.1,-14.5,22,,99.97,82.0,-21.0
HAMILTON A,2018-01-01 21:00:00,2018,1,1,21,-12.0,-14.4,21,,99.99,82.0,-21.0
HAMILTON A,2018-01-01 22:00:00,2018,1,1,22,-12.3,-14.3,19,,100.01,85.0,-21.0
HAMILTON A,2018-01-01 23:00:00,2018,1,1,23,-12.1,-14.3,17,,100.03,84.0,-20.0
HAMILTON A,2018-01-02 00:00:00,2018,1,2,0,-11.8,-14.3,24,,99.99,81.0,-21.0
HAMILTON A,2018-01-02 01:00:00,2018,1,2,1,-11.5,-14.6,28,,99.94,78.0,-21.0
HAMILTON A,2018-01-02 02:00:00,2018,1,2,2,-11.6,-14.8,34,,99.94,77.0,-22.0
HAMILTON A,2018-01-02 03:00:00,2018,1,2,3,-11.6,-14.9,28,,99.94,76.0,-21.0
HAMILTON A,2018-01-02 04:00:00,2018,1,2,4,-11.7,-15.0,30,,99.94,76.0,-22.0
HAMILTON A,2018-01-02 05:00:00,2018,1,2,5,-12.0,-15.3,35,,99.92,77.0,-23.0
HAMILTON A,2018-01-02 06:00:00,2018,1,2,6,-13.1,-16.3,32,,99.93,77.0,-24.0
HAMILTON A,2018-01-02 07:00:00,2018,1,2,7,-14.0,-17.2,34,,99.91,77.0,-25.0
HAMILTON A,2018-01-02 08:00:00,2018,1,2,8,-14.5,-17.4,33,,99.84,79.0,-26.0
HAMILTON A,2018-01-02 09:00:00,2018,1,2,9,-13.8,-16.5,32,,99.77,80.0,-25.0
HAMILTON A,2018-01-02 10:00:00,2018,1,2,10,-12.0,-14.9,35,,99.7,79.0,-23.0
HAMILTON A,2018-01-02 11:00:00,2018,1,2,11,-11.1,-14.3,42,,99.68,77.0,-22.0
HAMILTON A,2018-01-02 12:00:00,2018,1,2,12,-10.6,-14.2,45,,99.56,75.0,-22.0
HAMILTON A,2018-01-02 13:00:00,2018,1,2,13,-9.4,-13.7,44,,99.46,71.0,-20.0
HAMILTON A,2018-01-02 14:00:00,2018,1,2,14,-9.1,-13.6,48,,99.4,70.0,-20.0
HAMILTON A,2018-01-02 15:00:00,2018,1,2,15,-9.1,-13.3,41,,99.41,72.0,-20.0
HAMILTON A,2018-01-02 18:00:00,2018,1,2,18,-9.6,-12.5,34,,99.36,80.0,-20.0
HAMILTON A,2018-01-02 19:00:00,2018,1,2,19,-9.8,-12.9,35,,99.37,79.0,-20.0
HAMILTON A,2018-01-02 20:00:00,2018,1,2,20,-10.2,-13.1,27,,99.34,80.0,-19.0
HAMILTON A,2018-01-02 21:00:00,2018,1,2,21,-10.6,-13.2,26,,99.28,81.0,-20.0
HAMILTON A,2018-01-02 22:00:00,2018,1,2,22,-11.2,-13.7,25,,99.24,82.0,-20.0
HAMILTON A,2018-01-02 23:00:00,2018,1,2,23,-12.1,-14.7,15,,99.23,81.0,-19.0
BURLINGTON PIERS (AUT),2018-01-01 00:00:00,2018,1,1,0,-15.7,-19.4,9,,102.18,74.0,-22.0
BURLINGTON PIERS (AUT),2018-01-01 01:00:00,2018,1,1,1,-15.5,-19.0,5,,102.19,74.0,-19.0
BURLINGTON PIERS (AUT),2018-01-01 02:00:00,2018,1,1,2,-15.5,-18.6,10,,102.19,77.0,-22.0
BURLINGTON PIERS (AUT),2018-01-01 03:00:00,2018,1,1,3,-15.9,-19.4,6,,102.18,74.0,-20.0
BURLINGTON PIERS (AUT),2018-01-01 04:00:00,2018,1,1,4,-16.1,-19.1,7,,102.13,78.0,-21.0
BURLINGTON PIERS (AUT),2018-01-01 05:00:00,2018,1,1,5,-15.5,-18.0,7,,102.07,81.0,-20.0
BURLINGTON PIERS (AUT),2018-01-01 06:00:00,2018,1,1,6,-14.3,-16.7,9,,102.02,82.0,-20.0
BURLINGTON PIERS (AUT),2018-01-01 07:00:00,2018,1,1,7,-15.0,-17.6,11,,101.98,81.0,-22.0
BURLINGTON PIERS (AUT),2018-01-01 08:00:00,2018,1,1,8,-14.7,-18.1,16,,101.96,75.0,-23.0
BURLINGTON PIERS (AUT),2018-01-01 09:00:00,2018,1,1,9,-13.7,-17.3,13,,101.94,74.0,-21.0
BURLINGTON PIERS (AUT),2018-01-01 10:00:00,2018,1,1,10,-12.5,-16.4,16,,101.95,73.0,-20.0
BURLINGTON PIERS (AUT),2018-01-01 11:00:00,2018,1,1,11,-10.5,-15.3,16,,101.93,68.0,-18.0
BURLINGTON PIERS (AUT),2018-01-01 12:00:00,2018,1,1,12,-9.5,-16.6,21,,101.84,56.0,-17.0
BURLINGTON PIERS (AUT),2018-01-01 13:00:00,2018,1,1,13,-9.2,-14.7,20,,101.78,64.0,-17.0
BURLINGTON PIERS (AUT),2018-01-01 14:00:00,2018,1,1,14,-8.9,-13.8,19,,101.73,68.0,-16.0
BURLINGTON PIERS (AUT),2018-01-01 15:00:00,2018,1,1,15,-8.8,-13.7,19,,101.74,68.0,-16.0
BURLINGTON PIERS (AUT),2018-01-01 16:00:00,2018,1,1,16,-9.5,-13.2,23,,101.81,75.0,-18.0
BURLINGTON PIERS (AUT),2018-01-01 17:00:00,2018,1,1,17,-9.5,-14.1,12,,101.85,69.0,-15.0
BURLINGTON PIERS (AUT),2018-01-01 18:00:00,2018,1,1,18,-9.6,-13.8,9,,101.94,71.0,-14.0
BURLINGTON PIERS (AUT),2018-01-01 19:00:00,2018,1,1,19,-9.5,-14.0,11,,102.0,70.0,-15.0
BURLINGTON PIERS (AUT),2018-01-01 20:00:00,2018,1,1,20,-9.9,-12.5,9,,102.03,81.0,-15.0
BURLINGTON PIERS (AUT),2018-01-01 21:00:00,2018,1,1,21,-10.1,-12.6,10,,102.08,82.0,-15.0
BURLINGTON PIERS (AUT),2018-01-01 22:00:00,2018,1,1,22,-10.7,-15.5,7,,102.1,68.0,-15.0
BURLINGTON PIERS (AUT),2018-01-01 23:00:00,2018,1,1,23,-11.1,-14.8,5,,102.11,74.0,-14.0
BURLINGTON PIERS (AUT),2018-01-02 00:00:00,2018,1,2,0,-10.6,-13.4,4,,102.05,80.0,-13.0
BURLINGTON PIERS (AUT),2018-01-02 01:00:00,2018,1,2,1,-10.0,-12.6,9,,101.97,81.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 02:00:00,2018,1,2,2,-9.3,-12.7,18,,101.91,76.0,-17.0
BURLINGTON PIERS (AUT),2018-01-02 03:00:00,2018,1,2,3,-9.1,-13.0,20,,101.92,73.0,-17.0
BURLINGTON PIERS (AUT),2018-01-02 04:00:00,2018,1,2,4,-9.2,-13.4,20,,101.94,71.0,-17.0
BURLINGTON PIERS (AUT),2018-01-02 05:00:00,2018,1,2,5,-9.5,-13.8,19,,101.93,71.0,-17.0
BURLINGTON PIERS (AUT),2018-01-02 06:00:00,2018,1,2,6,-10.1,-14.3,22,,101.9,72.0,-18.0
BURLINGTON PIERS (AUT),2018-01-02 07:00:00,2018,1,2,7,-10.3,-13.6,29,,101.91,76.0,-20.0
BURLINGTON PIERS (AUT),2018-01-02 08:00:00,2018,1,2,8,-11.5,-15.5,24,,101.87,73.0,-21.0
BURLINGTON PIERS (AUT),2018-01-02 09:00:00,2018,1,2,9,-12.0,-15.8,22,,101.81,73.0,-21.0
BURLINGTON PIERS (AUT),2018-01-02 10:00:00,2018,1,2,10,-10.5,-13.9,17,,101.74,76.0,-18.0
BURLINGTON PIERS (AUT),2018-01-02 11:00:00,2018,1,2,11,-9.1,-12.8,21,,101.65,74.0,-17.0
BURLINGTON PIERS (AUT),2018-01-02 12:00:00,2018,1,2,12,-8.7,-12.6,23,,101.54,73.0,-17.0
BURLINGTON PIERS (AUT),2018-01-02 13:00:00,2018,1,2,13,-7.7,-12.7,25,,101.4,67.0,-16.0
BURLINGTON PIERS (AUT),2018-01-02 14:00:00,2018,1,2,14,-6.7,-11.9,26,,101.32,66.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 15:00:00,2018,1,2,15,-6.9,-11.5,26,,101.34,70.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 16:00:00,2018,1,2,16,-7.2,-12.3,24,,101.31,67.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 17:00:00,2018,1,2,17,-6.9,-11.4,22,,101.28,70.0,-14.0
BURLINGTON PIERS (AUT),2018-01-02 18:00:00,2018,1,2,18,-7.4,-11.7,25,,101.3,71.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 19:00:00,2018,1,2,19,-7.6,-11.4,23,,101.32,74.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 20:00:00,2018,1,2,20,-7.7,-11.4,22,,101.3,75.0,-15.0
BURLINGTON PIERS (AUT),2018-01-02 21:00:00,2018,1,2,21,-8.4,-12.4,22,,101.25,73.0,-16.0
BURLINGTON PIERS (AUT),2018-01-02 22:00:00,2018,1,2,22,-8.6,-12.7,19,,101.24,73.0,-16.0
BURLINGTON PIERS (AUT),2018-01-02 23:00:00,2018,1,2,23,-8.9,-13.0,19,,101.23,73.0,-16.0
KITCHENER/WATERLOO,2018-01-01 02:00:00,2018,1,1,2,-26.4,-28.7,0,0.0,98.97,81.0,
KITCHENER/WATERLOO,2018-01-01 16:00:00,2018,1,1,16,-11.7,-13.5,17,0.0,98.7,87.0,-19.0
KITCHENER/WATERLOO,2018-01-02 03:00:00,2018,1,2,3,-9.9,-11.7,28,0.0,98.79,87.0,-19.0
KITCHENER/WATERLOO,2018-01-02 14:00:00,2018,1,2,14,-9.8,-12.5,37,0.0,98.28,81.0,-20.0
KITCHENER/WATERLOO,2018-01-02 16:00:00,2018,1,2,16,-11.2,-13.7,32,0.0,98.28,82.0,-21.0
KITCHENER/WATERLOO,2018-01-02 18:00:00,2018,1,2,18,-13.4,-15.4,24,0.0,98.28,85.0,-23.0
KITCHENER/WATERLOO,2018-01-01 00:00:00,2018,1,1,0,-23.7,-25.5,4,0.0,98.99,85.0,-28.0
KITCHENER/WATERLOO,2018-01-01 01:00:00,2018,1,1,1,-25.8,-28.4,0,0.0,98.98,79.0,
KITCHENER/WATERLOO,2018-01-01 03:00:00,2018,1,1,3,-25.4,-27.6,0,0.0,98.96,82.0,
KITCHENER/WATERLOO,2018-01-01 04:00:00,2018,1,1,4,-24.2,-26.5,0,0.0,98.91,82.0,
KITCHENER/WATERLOO,2018-01-01 05:00:00,2018,1,1,5,-24.0,-26.3,0,0.0,98.84,82.0,
KITCHENER/WATERLOO,2018-01-01 06:00:00,2018,1,1,6,-21.5,-23.3,4,0.0,98.81,86.0,-25.0
KITCHENER/WATERLOO,2018-01-01 07:00:00,2018,1,1,7,-20.4,-22.3,4,0.0,98.79,85.0,-24.0
KITCHENER/WATERLOO,2018-01-01 08:00:00,2018,1,1,8,-16.8,-18.2,15,0.0,98.76,89.0,-25.0
KITCHENER/WATERLOO,2018-01-01 09:00:00,2018,1,1,9,-15.0,-16.3,18,0.0,98.76,90.0,-24.0
KITCHENER/WATERLOO,2018-01-01 10:00:00,2018,1,1,10,-13.7,-15.1,21,0.0,98.77,89.0,-23.0
KITCHENER/WATERLOO,2018-01-01 11:00:00,2018,1,1,11,-12.9,-15.4,24,0.0,98.76,82.0,-22.0
KITCHENER/WATERLOO,2018-01-01 12:00:00,2018,1,1,12,-11.7,-15.3,28,0.0,98.69,75.0,-21.0
KITCHENER/WATERLOO,2018-01-01 13:00:00,2018,1,1,13,-11.6,-14.7,30,0.0,98.63,78.0,-22.0
KITCHENER/WATERLOO,2018-01-01 14:00:00,2018,1,1,14,-10.2,-13.6,22,0.0,98.58,76.0,-18.0
KITCHENER/WATERLOO,2018-01-01 15:00:00,2018,1,1,15,-10.0,-14.0,37,0.0,98.59,73.0,-20.0
KITCHENER/WATERLOO,2018-01-01 17:00:00,2018,1,1,17,-11.5,-13.4,28,0.2,98.72,86.0,-21.0
KITCHENER/WATERLOO,2018-01-01 18:00:00,2018,1,1,18,-11.5,-13.0,22,0.0,98.8,89.0,-20.0
KITCHENER/WATERLOO,2018-01-01 19:00:00,2018,1,1,19,-11.4,-12.7,15,0.0,98.84,90.0,-18.0
KITCHENER/WATERLOO,2018-01-01 20:00:00,2018,1,1,20,-11.2,-12.7,17,0.2,98.87,89.0,-19.0
KITCHENER/WATERLOO,2018-01-01 21:00:00,2018,1,1,21,-13.2,-14.9,13,0.2,98.9,87.0,-20.0
KITCHENER/WATERLOO,2018-01-01 22:00:00,2018,1,1,22,-13.8,-15.5,4,0.0,98.91,87.0,-17.0
KITCHENER/WATERLOO,2018-01-01 23:00:00,2018,1,1,23,-13.8,-15.4,4,0.0,98.9,88.0,-17.0
KITCHENER/WATERLOO,2018-01-02 00:00:00,2018,1,2,0,-13.8,-15.2,8,0.0,98.85,89.0,-19.0
KITCHENER/WATERLOO,2018-01-02 01:00:00,2018,1,2,1,-13.6,-14.9,5,0.0,98.79,90.0,-17.0
KITCHENER/WATERLOO,2018-01-02 02:00:00,2018,1,2,2,-9.7,-11.6,30,0.0,98.76,86.0,-19.0
KITCHENER/WATERLOO,2018-01-02 04:00:00,2018,1,2,4,-11.3,-13.2,32,0.0,98.81,86.0,-22.0
KITCHENER/WATERLOO,2018-01-02 05:00:00,2018,1,2,5,-12.0,-14.0,35,0.0,98.81,85.0,-23.0
KITCHENER/WATERLOO,2018-01-02 06:00:00,2018,1,2,6,-12.9,-14.8,30,0.0,98.79,86.0,-23.0
KITCHENER/WATERLOO,2018-01-02 07:00:00,2018,1,2,7,-13.0,-14.7,24,0.0,98.76,87.0,-22.0
KITCHENER/WATERLOO,2018-01-02 08:00:00,2018,1,2,8,-13.7,-15.3,32,0.0,98.71,88.0,-25.0
KITCHENER/WATERLOO,2018-01-02 09:00:00,2018,1,2,9,-13.0,-15.0,32,0.0,98.62,85.0,-24.0
KITCHENER/WATERLOO,2018-01-02 10:00:00,2018,1,2,10,-12.6,-14.8,35,0.0,98.58,84.0,-24.0
KITCHENER/WATERLOO,2018-01-02 11:00:00,2018,1,2,11,-12.2,-14.5,35,0.0,98.53,83.0,-23.0
KITCHENER/WATERLOO,2018-01-02 12:00:00,2018,1,2,12,-10.9,-13.4,37,0.0,98.45,82.0,-22.0
KITCHENER/WATERLOO,2018-01-02 13:00:00,2018,1,2,13,-9.9,-12.9,32,0.0,98.33,79.0,-20.0
KITCHENER/WATERLOO,2018-01-02 15:00:00,2018,1,2,15,-10.2,-12.9,35,0.0,98.27,81.0,-20.0
KITCHENER/WATERLOO,2018-01-02 17:00:00,2018,1,2,17,-13.0,-15.0,37,0.0,98.26,85.0,-24.0
KITCHENER/WATERLOO,2018-01-02 19:00:00,2018,1,2,19,-14.1,-16.1,22,0.0,98.28,85.0,-23.0
KITCHENER/WATERLOO,2018-01-02 20:00:00,2018,1,2,20,-14.7,-16.8,18,0.0,98.24,84.0,-23.0
KITCHENER/WATERLOO,2018-01-02 21:00:00,2018,1,2,21,-15.1,-17.5,22,0.0,98.17,82.0,-25.0
KITCHENER/WATERLOO,2018-01-02 22:00:00,2018,1,2,22,-15.0,-17.9,24,0.0,98.11,79.0,-25.0
KITCHENER/WATERLOO,2018-01-02 23:00:00,2018,1,2,23,-15.5,-19.3,26,0.0,98.11,73.0,-26.0
GUELPH TURFGRASS,2018-01-01 03:00:00,2018,1,1,3,-26.1,-28.7,0,,,79.0,
GUELPH TURFGRASS,2018-01-01 04:00:00,2018,1,1,4,-24.9,-27.3,0,,,80.0,
GUELPH TURFGRASS,2018-01-01 06:00:00,2018,1,1,6,-25.4,-28.0,0,,,79.0,
GUELPH TURFGRASS,2018-01-01 12:00:00,2018,1,1,12,-11.6,-16.0,16,,,70.0,-19.0
GUELPH TURFGRASS,2018-01-01 17:00:00,2018,1,1,17,-12.4,-15.8,13,,,76.0,-19.0
GUELPH TURFGRASS,2018-01-01 21:00:00,2018,1,1,21,-13.7,-17.0,13,,,76.0,-21.0
GUELPH TURFGRASS,2018-01-02 03:00:00,2018,1,2,3,-9.8,-11.8,24,,,86.0,-18.0
GUELPH TURFGRASS,2018-01-02 04:00:00,2018,1,2,4,-10.1,-12.0,21,,,86.0,-18.0
GUELPH TURFGRASS,2018-01-02 07:00:00,2018,1,2,7,-12.7,-14.7,17,,,85.0,-21.0
GUELPH TURFGRASS,2018-01-02 08:00:00,2018,1,2,8,-13.2,-14.9,19,,,87.0,-22.0
GUELPH TURFGRASS,2018-01-02 12:00:00,2018,1,2,12,-11.0,-13.8,22,,,80.0,-20.0
GUELPH TURFGRASS,2018-01-02 13:00:00,2018,1,2,13,-10.1,-13.2,23,,,78.0,-19.0
GUELPH TURFGRASS,2018-01-02 17:00:00,2018,1,2,17,-12.8,-15.2,21,,,82.0,-22.0
GUELPH TURFGRASS,2018-01-02 18:00:00,2018,1,2,18,-13.3,-15.5,17,,,83.0,-21.0
GUELPH TURFGRASS,2018-01-02 21:00:00,2018,1,2,21,-14.9,-17.3,16,,,82.0,-23.0
GUELPH TURFGRASS,2018-01-02 22:00:00,2018,1,2,22,-14.8,-17.7,14,,,79.0,-22.0
GUELPH TURFGRASS,2018-01-02 23:00:00,2018,1,2,23,-15.5,-19.0,14,,,74.0,-23.0
GUELPH TURFGRASS,2018-01-01 00:00:00,2018,1,1,0,-25.3,-27.8,0,,,79.0,
GUELPH TURFGRASS,2018-01-01 01:00:00,2018,1,1,1,-25.1,-27.4,0,,,81.0,
GUELPH TURFGRASS,2018-01-01 02:00:00,2018,1,1,2,-25.7,-28.2,0,,,80.0,
GUELPH TURFGRASS,2018-01-01 05:00:00,2018,1,1,5,-23.5,-26.0,0,,,80.0,
GUELPH TURFGRASS,2018-01-01 07:00:00,2018,1,1,7,-24.7,-27.0,4,,,81.0,-29.0
GUELPH TURFGRASS,2018-01-01 08:00:00,2018,1,1,8,-23.5,-25.7,0,,,82.0,
GUELPH TURFGRASS,2018-01-01 09:00:00,2018,1,1,9,-17.8,-19.5,5,,,86.0,-22.0
GUELPH TURFGRASS,2018-01-01 10:00:00,2018,1,1,10,-14.1,-16.2,11,,,84.0,-21.0
GUELPH TURFGRASS,2018-01-01 11:00:00,2018,1,1,11,-12.4,-16.2,18,,,73.0,-20.0
GUELPH TURFGRASS,2018-01-01 13:00:00,2018,1,1,13,-11.0,-15.2,17,,,71.0,-18.0
GUELPH TURFGRASS,2018-01-01 14:00:00,2018,1,1,14,-10.6,-15.1,19,,,70.0,-18.0
GUELPH TURFGRASS,2018-01-01 15:00:00,2018,1,1,15,-11.9,-13.9,26,,,85.0,-21.0
GUELPH TURFGRASS,2018-01-01 16:00:00,2018,1,1,16,-11.9,-15.8,17,,,73.0,-20.0
GUELPH TURFGRASS,2018-01-01 18:00:00,2018,1,1,18,-12.4,-15.6,18,,,77.0,-20.0
GUELPH TURFGRASS,2018-01-01 19:00:00,2018,1,1,19,-12.3,-15.3,15,,,78.0,-20.0
GUELPH TURFGRASS,2018-01-01 20:00:00,2018,1,1,20,-13.6,-17.2,13,,,74.0,-21.0
GUELPH TURFGRASS,2018-01-01 22:00:00,2018,1,1,22,-13.6,-16.0,7,,,83.0,-18.0
GUELPH TURFGRASS,2018-01-01 23:00:00,2018,1,1,23,-13.5,-15.7,3,,,84.0,-16.0
GUELPH TURFGRASS,2018-01-02 00:00:00,2018,1,2,0,-13.3,-15.3,3,,,85.0,-15.0
GUELPH TURFGRASS,2018-01-02 01:00:00,2018,1,2,1,-13.5,-15.3,3,,,86.0,-16.0
GUELPH TURFGRASS,2018-01-02 02:00:00,2018,1,2,2,-12.3,-13.8,7,,,89.0,-17.0
GUELPH TURFGRASS,2018-01-02 05:00:00,2018,1,2,5,-11.5,-13.5,20,,,85.0,-20.0
GUELPH TURFGRASS,2018-01-02 06:00:00,2018,1,2,6,-12.0,-14.0,21,,,85.0,-21.0
GUELPH TURFGRASS,2018-01-02 09:00:00,2018,1,2,9,-13.0,-15.0,19,,,85.0,-21.0
GUELPH TURFGRASS,2018-01-02 10:00:00,2018,1,2,10,-12.5,-14.8,24,,,83.0,-22.0
GUELPH TURFGRASS,2018-01-02 11:00:00,2018,1,2,11,-12.2,-14.8,23,,,81.0,-21.0
GUELPH TURFGRASS,2018-01-02 14:00:00,2018,1,2,14,-10.0,-13.1,24,,,78.0,-19.0
GUELPH TURFGRASS,2018-01-02 15:00:00,2018,1,2,15,-9.9,-12.8,23,,,79.0,-18.0
GUELPH TURFGRASS,2018-01-02 16:00:00,2018,1,2,16,-10.5,-13.4,18,,,79.0,-18.0
GUELPH TURFGRASS,2018-01-02 19:00:00,2018,1,2,19,-13.8,-16.0,15,,,84.0,-21.0
GUELPH TURFGRASS,2018-01-02 20:00:00,2018,1,2,20,-14.5,-16.8,14,,,83.0,-22.0
ELORA RCS,2018-01-01 19:00:00,2018,1,1,19,-12.7,-15.2,17,0.0,98.13,81.0,-21.0
ELORA RCS,2018-01-01 00:00:00,2018,1,1,0,-22.5,-24.7,6,0.0,98.24,82.0,-28.0
ELORA RCS,2018-01-01 01:00:00,2018,1,1,1,-23.3,-25.7,3,0.0,98.23,81.0,-26.0
ELORA RCS,2018-01-01 02:00:00,2018,1,1,2,-24.4,-27.0,0,0.0,98.21,79.0,
ELORA RCS,2018-01-01 03:00:00,2018,1,1,3,-24.8,-27.4,0,0.0,98.22,79.0,
ELORA RCS,2018-01-01 04:00:00,2018,1,1,4,-22.7,-25.1,0,1.7,98.16,81.0,
ELORA RCS,2018-01-01 05:00:00,2018,1,1,5,-22.7,-24.9,0,0.0,98.1,82.0,
ELORA RCS,2018-01-01 06:00:00,2018,1,1,6,-22.5,-24.8,0,0.0,98.06,82.0,
ELORA RCS,2018-01-01 07:00:00,2018,1,1,7,-23.2,-25.7,0,0.0,98.04,80.0,
ELORA RCS,2018-01-01 08:00:00,2018,1,1,8,-22.3,-24.6,0,0.0,98.03,81.0,
ELORA RCS,2018-01-01 09:00:00,2018,1,1,9,-20.0,-22.1,4,2.7,98.02,84.0,-23.0
ELORA RCS,2018-01-01 10:00:00,2018,1,1,10,-15.9,-17.6,14,0.0,98.01,87.0,-24.0
ELORA RCS,2018-01-01 11:00:00,2018,1,1,11,-13.8,-15.3,26,0.0,97.99,88.0,-24.0
ELORA RCS,2018-01-01 12:00:00,2018,1,1,12,-12.9,-14.5,29,0.0,97.91,88.0,-23.0
ELORA RCS,2018-01-01 13:00:00,2018,1,1,13,-11.3,-13.4,27,0.0,97.86,85.0,-21.0
ELORA RCS,2018-01-01 14:00:00,2018,1,1,14,-11.2,-15.0,33,0.0,97.81,73.0,-22.0
ELORA RCS,2018-01-01 15:00:00,2018,1,1,15,-12.2,-14.8,28,0.0,97.9,81.0,-22.0
ELORA RCS,2018-01-01 16:00:00,2018,1,1,16,-12.5,-15.5,29,0.0,97.96,78.0,-23.0
ELORA RCS,2018-01-01 17:00:00,2018,1,1,17,-12.5,-15.6,26,0.0,98.0,78.0,-22.0
ELORA RCS,2018-01-01 18:00:00,2018,1,1,18,-12.8,-15.3,19,0.0,98.08,82.0,-21.0
ELORA RCS,2018-01-01 20:00:00,2018,1,1,20,-14.3,-17.4,16,0.0,98.16,78.0,-22.0
ELORA RCS,2018-01-01 21:00:00,2018,1,1,21,-14.3,-17.1,13,0.0,98.18,80.0,-21.0
ELORA RCS,2018-01-01 22:00:00,2018,1,1,22,-14.2,-16.4,7,0.0,98.19,83.0,-19.0
ELORA RCS,2018-01-01 23:00:00,2018,1,1,23,-14.1,-16.1,6,0.0,98.17,85.0,-18.0
ELORA RCS,2018-01-02 00:00:00,2018,1,2,0,-14.1,-15.9,8,0.0,98.13,86.0,-19.0
ELORA RCS,2018-01-02 01:00:00,2018,1,2,1,-14.2,-15.9,6,0.0,98.06,87.0,-18.0
ELORA RCS,2018-01-02 02:00:00,2018,1,2,2,-10.3,-11.7,26,0.7,98.0,89.0,-19.0
ELORA RCS,2018-01-02 03:00:00,2018,1,2,3,-10.3,-12.0,34,0.0,98.03,87.0,-20.0
ELORA RCS,2018-01-02 04:00:00,2018,1,2,4,-10.3,-12.0,36,0.0,98.02,87.0,-21.0
ELORA RCS,2018-01-02 05:00:00,2018,1,2,5,-11.7,-13.5,34,0.0,98.03,86.0,-22.0
ELORA RCS,2018-01-02 06:00:00,2018,1,2,6,-12.1,-13.7,34,0.0,98.01,87.0,-23.0
ELORA RCS,2018-01-02 07:00:00,2018,1,2,7,-13.0,-14.8,27,0.0,98.0,86.0,-23.0
ELORA RCS,2018-01-02 08:00:00,2018,1,2,8,-13.1,-14.9,29,0.0,97.9,86.0,-23.0
ELORA RCS,2018-01-02 09:00:00,2018,1,2,9,-13.1,-15.0,32,0.0,97.86,85.0,-24.0
ELORA RCS,2018-01-02 10:00:00,2018,1,2,10,-13.1,-15.1,34,0.0,97.79,85.0,-24.0
ELORA RCS,2018-01-02 11:00:00,2018,1,2,11,-12.8,-14.9,35,0.0,97.77,84.0,-24.0
ELORA RCS,2018-01-02 12:00:00,2018,1,2,12,-11.7,-13.8,35,0.0,97.69,84.0,-22.0
ELORA RCS,2018-01-02 13:00:00,2018,1,2,13,-11.3,-13.7,32,0.0,97.59,82.0,-22.0
ELORA RCS,2018-01-02 14:00:00,2018,1,2,14,-11.6,-13.9,36,0.0,97.53,83.0,-22.0
ELORA RCS,2018-01-02 15:00:00,2018,1,2,15,-11.4,-13.6,35,0.0,97.51,83.0,-22.0
ELORA RCS,2018-01-02 16:00:00,2018,1,2,16,-11.2,-13.5,32,0.0,97.51,83.0,-21.0
ELORA RCS,2018-01-02 17:00:00,2018,1,2,17,-12.9,-15.1,27,0.0,97.51,83.0,-23.0
ELORA RCS,2018-01-02 18:00:00,2018,1,2,18,-14.1,-16.1,27,0.0,97.53,84.0,-24.0
ELORA RCS,2018-01-02 19:00:00,2018,1,2,19,-14.6,-16.7,19,0.0,97.51,84.0,-23.0
ELORA RCS,2018-01-02 20:00:00,2018,1,2,20,-15.5,-17.5,20,0.0,97.47,84.0,-25.0
ELORA RCS,2018-01-02 21:00:00,2018,1,2,21,-15.6,-17.8,19,0.0,97.41,83.0,-25.0
ELORA RCS,2018-01-02 22:00:00,2018,1,2,22,-15.8,-18.2,22,0.0,97.35,82.0,-26.0
ELORA RCS,2018-01-02 23:00:00,2018,1,2,23,-15.8,-18.7,21,0.0,97.35,78.0,-25.0
BRANTFORD AIRPORT,2018-01-02 21:00:00,2018,1,2,21,-12.7,-16.0,33,0.0,99.15,76.0,-23.0
BRANTFORD AIRPORT,2018-01-01 00:00:00,2018,1,1,0,-23.5,-25.5,0,0.0,99.93,83.0,
BRANTFORD AIRPORT,2018-01-01 01:00:00,2018,1,1,1,-25.2,-27.7,0,0.0,99.93,80.0,
BRANTFORD AIRPORT,2018-01-01 02:00:00,2018,1,1,2,-24.4,-26.5,6,0.0,99.92,83.0,-30.0
BRANTFORD AIRPORT,2018-01-01 03:00:00,2018,1,1,3,-23.4,-25.5,5,0.0,99.9,83.0,-28.0
BRANTFORD AIRPORT,2018-01-01 04:00:00,2018,1,1,4,-23.0,-25.1,5,0.0,99.85,83.0,-28.0
BRANTFORD AIRPORT,2018-01-01 05:00:00,2018,1,1,5,-22.6,-24.6,7,0.0,99.8,84.0,-29.0
