YEAR,MONTH,DAY,HOUR,Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),WIND CHILL CALCULATION
2018,1,17,5,-11.6,-13.2,88.0,16.0,-18.870581676860773
2018,1,17,6,-11.3,-13.1,87.0,18.0,-18.97136485609723
2018,1,17,7,-11.4,-13.3,86.0,19.0,-19.3148101368285
2018,1,17,8,-12.7,-14.3,88.0,16.0,-20.223996939698623
2018,1,17,9,-13.6,-14.8,91.0,13.0,-20.47778287427615
2018,1,17,10,-12.6,-14.0,89.0,16.0,-20.100959188531547
2018,1,17,11,-11.7,-14.3,81.0,27.0,-21.17212544730809
2018,1,17,12,-10.4,-14.0,75.0,18.0,-17.85344605575413
2018,1,17,13,-9.3,-12.9,75.0,26.0,-17.936128318961625
2018,1,17,14,-8.7,-13.4,69.0,28.0,-17.465664925445978
2018,1,17,15,-8.5,-13.8,66.0,22.0,-16.25713089389155
2018,1,17,16,-7.2,-12.9,64.0,25.0,-15.097652250698008
2018,1,17,17,-7.4,-12.6,67.0,28.0,-15.79093502569726
2018,1,17,18,-8.3,-12.2,74.0,26.0,-16.65583983196892
2018,1,17,19,-9.0,-11.2,84.0,29.0,-17.995489086362692
2018,1,17,20,-8.1,-10.0,86.0,36.0,-17.71236043813515
2018,1,17,21,-7.6,-9.5,86.0,35.0,-16.93960492070524
2018,1,17,22,-7.7,-9.5,87.0,34.0,-16.95300858165655
2018,1,17,23,-7.9,-9.9,86.0,39.0,-17.780808741685433
2018,1,17,24,-8.2,-10.3,85.0,38.0,-18.06934510021276
2018,1,18,1,-8.7,-10.8,84.0,37.0,-18.617466366503784
2018,1,18,2,-8.8,-11.2,83.0,36.0,-18.633546253156386
2018,1,18,3,-8.7,-11.2,83.0,31.0,-17.880347054026366
2018,1,18,4,-8.8,-11.2,83.0,30.0,-17.875592460235733
2018,1,18,5,-9.1,-11.5,83.0,28.0,-17.980966433060967
2018,1,18,6,-9.1,-11.9,80.0,26.0,-17.680070621563083
2018,1,18,7,-8.5,-12.6,73.0,33.0,-17.87718457457983
2018,1,18,8,-8.7,-12.2,75.0,25.0,-17.01181878914513
2018,1,18,9,-8.5,-11.8,77.0,30.0,-17.486866066947734
2018,1,18,10,-8.3,-11.0,81.0,28.0,-16.95036341783099
2018,1,18,11,-7.8,-10.5,82.0,25.0,-15.863318866076856
2018,1,18,12,-7.1,-9.7,82.0,24.0,-14.815479760793863
2018,1,18,13,-6.6,-9.7,79.0,27.0,-14.62202666110441
2018,1,18,14,-6.3,-9.3,79.0,31.0,-14.76191024207111
2018,1,18,15,-6.1,-9.1,80.0,26.0,-13.83920516058497
2018,1,18,16,-6.2,-9.0,81.0,27.0,-14.108293422970789
2018,1,18,17,-6.4,-9.0,82.0,35.0,-15.36422566258327
2018,1,18,18,-6.3,-8.9,82.0,34.0,-15.11960288288427
2018,1,18,19,-6.0,-8.5,82.0,28.0,-13.987379749044791
2018,1,18,20,-5.4,-8.3,80.0,32.0,-13.711691431500526
2018,1,18,21,-5.3,-8.2,80.0,30.0,-13.340451205209073
2018,1,18,22,-4.4,-7.9,77.0,38.0,-13.045396390967303
2018,1,18,23,-4.2,-7.7,77.0,34.0,-12.369494334725848
2018,1,18,24,-4.3,-8.2,75.0,29.0,-11.922813972603532
2018,1,19,1,-4.2,-8.1,74.0,31.0,-12.033278031610262
2018,1,19,2,-4.6,-8.3,75.0,27.0,-12.0533604704363
2018,1,19,3,-4.7,-8.9,73.0,27.0,-12.181793779969706
2018,1,19,4,-4.5,-9.1,71.0,27.0,-11.924927160902891
2018,1,19,5,-4.7,-9.0,72.0,23.0,-11.61385092488246
2018,1,19,6,-4.3,-8.4,73.0,23.0,-11.106924306047274
2018,1,19,7,-4.3,-8.1,75.0,24.0,-11.25446562767343
2018,1,19,8,-4.2,-7.7,77.0,23.0,-10.980192651338475
2018,1,19,9,-4.6,-7.7,79.0,21.0,-11.17225784356837
2018,1,19,10,-4.1,-7.4,78.0,31.0,-11.90334316444546
2018,1,19,11,-3.1,-7.1,74.0,32.0,-10.715144259104724
2018,1,19,12,-2.2,-6.7,72.0,34.0,-9.75034333647973
2018,1,19,13,-1.5,-6.0,72.0,31.0,-8.525036618160602
2018,1,19,14,-0.7,-5.7,69.0,28.0,-7.159634773146169
2018,1,19,15,-0.5,-5.8,67.0,37.0,-7.801088716884615
2018,1,19,16,-0.2,-5.7,66.0,40.0,-7.661463756067394
2018,1,19,17,-0.1,-5.5,67.0,38.0,-7.360401798926395
2018,1,19,18,-0.8,-6.2,67.0,36.0,-8.105708367199398
2018,1,19,19,-0.5,-6.3,65.0,36.0,-7.7109144464760115
2018,1,19,20,-0.4,-6.3,64.0,33.0,-7.296528185512527
2018,1,19,21,0.3,-6.0,63.0,37.0,-6.745832360824208
2018,1,19,22,0.0,-5.6,66.0,32.0,-6.676319809353862
2018,1,19,23,0.6,-5.9,61.0,31.0,-5.796404407699755
2018,1,19,24,1.7,-5.5,59.0,41.0,-5.214779238521186
2018,1,20,1,1.8,-5.5,59.0,43.0,-5.229371471807784
2018,1,20,2,1.6,-4.8,62.0,49.0,-5.910488666437946
2018,1,20,3,1.2,-4.2,67.0,49.0,-6.451109172278055
2018,1,20,4,1.1,-3.8,70.0,45.0,-6.310464708347823
2018,1,20,5,0.8,-3.6,73.0,45.0,-6.7129296476928815
2018,1,20,6,0.5,-3.4,75.0,38.0,-6.567146739571849
2018,1,20,7,0.4,-3.3,76.0,36.0,-6.526532684305851
2018,1,20,8,0.1,-3.2,78.0,29.0,-6.237756419297087
2018,1,20,9,0.0,-3.2,80.0,24.0,-5.785765351809902
2018,1,20,10,0.6,-3.0,77.0,28.0,-5.484904873397449
2018,1,20,11,1.2,-2.8,75.0,29.0,-4.816492030970475
2018,1,20,12,2.1,-2.6,71.0,34.0,-4.11916869025058
2018,1,20,13,2.4,-2.4,70.0,34.0,-3.726296040513663
2018,1,20,14,3.0,-1.7,71.0,31.0,-2.6779675957445
2018,1,20,15,3.8,-1.0,71.0,23.0,-0.8416602746347834
2018,1,20,16,3.4,-1.5,70.0,29.0,-1.973963254317252
2018,1,20,17,3.0,-1.5,73.0,27.0,-2.2924289458974787
2018,1,20,18,1.9,-1.7,77.0,22.0,-3.125302264522904
2018,1,20,19,0.5,-1.8,85.0,20.0,-4.615805226551681
2018,1,20,20,0.0,-1.9,87.0,24.0,-5.785765351809902
2018,1,20,21,-0.1,-2.0,87.0,20.0,-5.367506890426781
2018,1,20,22,-0.3,-2.1,88.0,20.0,-5.618074111718482
2018,1,20,23,-0.5,-2.0,90.0,16.0,-5.213391297315155
2018,1,20,24,-0.3,-1.8,90.0,18.0,-5.30791285190378
2018,1,21,1,-1.5,-2.5,93.0,10.0,-5.093075497032335
2018,1,21,2,-2.1,-2.7,96.0,7.0,-4.826052219930901
2018,1,21,3,-2.6,-3.1,97.0,5.0,-4.515604267691426
2018,1,21,4,-2.9,-3.2,98.0,13.0,-7.528777288366
2018,1,21,5,-1.8,-2.3,96.0,8.0,-4.836164041078394
2018,1,21,6,-2.8,-3.2,97.0,13.0,-7.407758544572448
2018,1,21,7,-2.8,-3.1,98.0,10.0,-6.634377426863324
2018,1,21,8,-2.8,-3.0,99.0,8.0,-6.00167990478633
2018,1,21,9,-3.3,-3.3,100.0,9.0,-6.920842427945836
2018,1,21,10,-2.1,-2.2,99.0,6.0,-4.4201788728481
2018,1,21,11,0.0,0.0,99.0,13.0,-4.01923371835297
2018,1,21,12,1.3,0.7,95.0,5.0,-0.1263337986654169
2018,1,21,13,2.3,1.2,93.0,8.0,-0.0575489998758578
2018,1,21,14,3.0,1.5,90.0,10.0,0.2422004139210851
2018,1,21,15,3.1,1.7,90.0,4.0,2.3596171531710883
2018,1,21,16,2.8,2.2,96.0,4.0,2.027378234379242
2018,1,21,17,2.2,1.9,98.0,5.0,0.8865747711098155
2018,1,21,18,1.7,1.0,95.0,10.0,-1.2991015159099035
2018,1,21,19,1.3,0.9,97.0,9.0,-1.5110748692670994
2018,1,21,20,1.2,1.1,99.0,8.0,-1.339616449954587
2018,1,21,21,1.4,1.4,100.0,5.0,-0.0137884020237251
2018,1,21,22,1.3,1.3,100.0,7.0,-0.9030438571827384
2018,1,21,23,1.3,1.3,100.0,7.0,-0.9030438571827384
2018,1,21,24,1.6,1.6,100.0,5.0,0.2113023912596605
2018,1,22,1,1.5,1.5,100.0,7.0,-0.6722786593740245
2018,1,22,2,1.8,1.8,100.0,6.0,0.0283092096609192
2018,1,22,3,1.6,1.6,100.0,10.0,-1.417663202819979
2018,1,22,4,1.6,1.6,100.0,14.0,-2.2759614524241494
2018,1,22,5,1.7,1.7,100.0,14.0,-2.154229795917889
2018,1,22,6,1.7,1.7,100.0,14.0,-2.154229795917889
2018,1,22,7,1.5,1.5,100.0,18.0,-3.0720752512175795
2018,1,22,8,1.6,1.6,100.0,20.0,-3.237685509447332
2018,1,22,9,1.8,1.8,100.0,23.0,-3.376293368810706
2018,1,22,10,2.0,2.0,100.0,24.0,-3.242183828152448
2018,1,22,11,2.2,2.2,100.0,27.0,-3.3198954221647234
2018,1,22,12,2.2,2.2,100.0,31.0,-3.717446533062918
2018,1,22,13,2.1,2.1,100.0,24.0,-3.115004751969574
2018,1,22,14,1.9,1.9,100.0,17.0,-2.4217441868208684
2018,1,22,15,1.8,1.8,100.0,18.0,-2.699435651103211
2018,1,22,16,1.7,1.7,100.0,20.0,-3.1124018988014828
2018,1,22,17,1.7,1.7,100.0,18.0,-2.8236488511413347
2018,1,22,18,1.5,1.5,100.0,18.0,-3.0720752512175795
2018,1,22,19,1.4,1.4,100.0,22.0,-3.756640179396397
2018,1,22,20,1.4,1.4,100.0,25.0,-4.1230974302678325
2018,1,22,21,1.4,1.4,100.0,24.0,-4.005258285249684
2018,1,22,22,1.4,1.4,100.0,24.0,-4.005258285249684
2018,1,22,23,1.5,1.5,100.0,19.0,-3.2207389145984795
2018,1,22,24,1.4,1.4,100.0,17.0,-3.039944210843252
2018,1,23,1,1.5,1.5,100.0,16.0,-2.7526362739736028
2018,1,23,2,1.4,1.4,100.0,18.0,-3.1962884512557013
2018,1,23,3,1.6,1.6,100.0,18.0,-2.947862051179456
2018,1,23,4,2.9,2.9,100.0,10.0,0.1236387270110082
2018,1,23,5,2.3,2.3,100.0,5.0,0.9991201677515072
2018,1,23,6,3.1,3.1,100.0,14.0,-0.4499866048302323
2018,1,23,7,4.3,4.3,100.0,16.0,0.6924207587045732
2018,1,23,8,3.3,3.3,100.0,19.0,-0.9750545580082433
2018,1,23,9,3.8,3.8,100.0,22.0,-0.7262181880036311
2018,1,23,10,4.2,4.2,100.0,21.0,-0.1031390790045367
2018,1,23,11,4.6,3.3,91.0,26.0,-0.1401183497630431
2018,1,23,12,4.7,2.4,85.0,30.0,-0.3829047622757584
2018,1,23,13,3.7,1.4,84.0,34.0,-2.0238478916536864
2018,1,23,14,3.8,1.4,84.0,30.0,-1.5490839421397569
2018,1,23,15,3.0,1.0,87.0,33.0,-2.8552650098546466
2018,1,23,16,2.6,1.0,89.0,39.0,-3.8678150204042687
2018,1,23,17,2.5,0.7,88.0,39.0,-4.000319722511708
2018,1,23,18,2.1,0.6,90.0,36.0,-4.289367133539989
2018,1,23,19,1.7,0.6,92.0,35.0,-4.730415670259967
2018,1,23,20,0.1,-1.6,89.0,21.0,-5.260342139767232
2018,1,23,21,-1.9,-4.3,84.0,28.0,-8.705539295991139
2018,1,23,22,-3.1,-6.2,79.0,37.0,-11.230671874080937
2018,1,23,23,-3.5,-6.4,80.0,22.0,-9.943751745156623
2018,1,23,24,-3.8,-6.7,80.0,30.0,-11.396819238769076
2018,1,24,1,-4.2,-7.0,80.0,28.0,-11.668522964777337
2018,1,24,2,-4.5,-8.0,77.0,37.0,-13.077370497186648
2018,1,24,3,-4.9,-8.1,79.0,19.0,-11.205394404697095
2018,1,24,4,-5.3,-8.2,80.0,25.0,-12.673041301998316
2018,1,24,5,-6.3,-9.1,81.0,24.0,-13.798047151330882
2018,1,24,6,-5.8,-8.3,83.0,24.0,-13.162151770416518
2018,1,24,7,-6.2,-8.6,83.0,23.0,-13.514825745514402
2018,1,24,8,-6.9,-9.3,83.0,25.0,-14.714818943008584
2018,1,24,9,-7.7,-10.6,80.0,18.0,-14.499689654724827
2018,1,24,10,-8.5,-12.3,74.0,21.0,-16.07789002331825
2018,1,24,11,-8.4,-12.5,73.0,16.0,-14.93337363951429
2018,1,24,12,-7.8,-12.1,71.0,17.0,-14.414824652855106
2018,1,24,13,-6.9,-12.5,65.0,13.0,-12.369527040108114
2018,1,24,14,-5.9,-12.3,61.0,7.0,-9.210590978296494
2018,1,24,15,-5.0,-12.3,57.0,9.0,-8.920104351805367
2018,1,24,16,-4.5,-11.9,57.0,8.0,-7.98305687308982
2018,1,24,17,-4.5,-10.8,62.0,8.0,-7.98305687308982
2018,1,24,18,-5.1,-9.9,69.0,10.0,-9.361296225795073
2018,1,24,19,-5.7,-10.3,70.0,4.0,-7.386057798056417
2018,1,24,20,-6.2,-12.0,64.0,14.0,-11.771030659912524
2018,1,24,21,-7.4,-11.8,71.0,10.0,-12.08821502472682
2018,1,24,22,-7.6,-13.0,66.0,14.0,-13.475273851000178
2018,1,24,23,-8.6,-13.1,70.0,10.0,-13.510955267647734
2018,1,24,24,-8.8,-12.9,73.0,13.0,-14.668883172185616
2018,1,25,1,-9.6,-12.8,78.0,9.0,-14.329871910484105
2018,1,25,2,-10.1,-13.0,79.0,11.0,-15.630872255462776
2018,1,25,3,-10.7,-14.5,74.0,6.0,-14.229665413765415
2018,1,25,4,-10.7,-15.7,67.0,11.0,-16.347526456343743
2018,1,25,5,-11.3,-15.8,70.0,8.0,-15.908564746303783
2018,1,25,6,-11.5,-15.6,72.0,6.0,-15.142175789664703
2018,1,25,7,-11.8,-15.8,73.0,8.0,-16.49132267815775
2018,1,25,8,-12.2,-14.8,81.0,4.0,-14.584567705213097
2018,1,25,9,-11.7,-14.1,83.0,0.0,5.953749999999999
2018,1,25,10,-9.9,-14.7,69.0,6.0,-13.317155037866131
2018,1,25,11,-7.9,-12.8,68.0,13.0,-13.57971447804364
2018,1,25,12,-6.7,-12.3,65.0,14.0,-12.379688942443828
2018,1,25,13,-4.9,-11.7,59.0,17.0,-10.829264513525285
2018,1,25,14,-3.6,-10.3,60.0,16.0,-9.027561583494562
2018,1,25,15,-3.8,-9.6,64.0,15.0,-9.067497025522718
2018,1,25,16,-3.6,-8.9,67.0,15.0,-8.822691018228616
2018,1,25,17,-3.8,-7.8,74.0,21.0,-10.165974319517112
2018,1,25,18,-3.9,-7.4,77.0,15.0,-9.189900029169769
2018,1,25,19,-4.0,-7.5,77.0,9.0,-7.744067926005644
2018,1,25,20,-3.7,-6.9,78.0,8.0,-7.050644182123473
2018,1,25,21,-3.5,-6.6,79.0,8.0,-6.817541009381885
2018,1,25,22,-3.2,-6.0,81.0,10.0,-7.10862417450363
2018,1,25,23,-2.9,-5.7,81.0,9.0,-6.450427857625945
2018,1,25,24,-2.6,-5.4,81.0,9.0,-6.097616929886027
2018,1,26,1,-2.6,-5.4,81.0,10.0,-6.397254053043172
2018,1,26,2,-3.7,-6.3,82.0,12.0,-8.250686490162542
2018,1,26,3,-4.7,-7.0,84.0,14.0,-9.945055812318603
2018,1,26,4,-5.1,-7.6,83.0,12.0,-9.93430095537762
2018,1,26,5,-5.3,-7.9,82.0,14.0,-10.675445751356172
2018,1,26,6,-5.3,-7.8,83.0,18.0,-11.518572853809893
2018,1,26,7,-5.4,-7.9,83.0,14.0,-10.797177407862437
2018,1,26,8,-5.9,-8.1,84.0,10.0,-10.309789721075685
2018,1,26,9,-5.8,-7.9,86.0,10.0,-10.191228034165606
2018,1,26,10,-3.6,-6.8,78.0,11.0,-7.867118412585609
2018,1,26,11,-1.9,-6.0,74.0,13.0,-6.318589850430473
2018,1,26,12,0.6,-4.9,67.0,17.0,-4.029064249279066
2018,1,26,13,3.3,-3.7,60.0,15.0,-0.3768837665821287
2018,1,26,14,3.9,-3.4,59.0,17.0,0.0510559092686651
2018,1,26,15,4.7,-3.0,58.0,23.0,0.2989246177443823
2018,1,26,16,5.4,-1.6,61.0,14.0,2.3498414948137745
2018,1,26,17,5.6,-1.6,60.0,13.0,2.757815934085988
2018,1,26,18,4.0,-2.1,65.0,15.0,0.4799372589472259
2018,1,26,19,1.9,-2.4,73.0,10.0,-1.0619781420897512
2018,1,26,20,2.4,-1.8,74.0,17.0,-1.8035441627984845
2018,1,26,21,2.6,-1.7,73.0,19.0,-1.84837625223778
2018,1,26,22,2.9,-1.7,72.0,20.0,-1.6089985710512835
2018,1,26,23,3.4,-2.0,68.0,25.0,-1.570875379005002
2018,1,26,24,3.8,-2.2,65.0,22.0,-0.7262181880036311
2018,1,27,1,5.3,-2.4,57.0,26.0,0.75608359113185
2018,1,27,2,5.3,-2.5,57.0,25.0,0.8537355696946891
2018,1,27,3,6.0,-3.2,52.0,24.0,1.8449792191624592
2018,1,27,4,6.2,-3.6,49.0,27.0,1.8174369591714996
2018,1,27,5,5.7,-3.6,51.0,25.0,1.3641799799472536
2018,1,27,6,5.5,-3.2,53.0,23.0,1.3127778554147516
2018,1,27,7,5.3,-2.3,58.0,24.0,0.9547256858823524
2018,1,27,8,6.7,-2.5,52.0,35.0,1.833664571914912
2018,1,27,9,6.3,-1.4,58.0,37.0,1.1685903096288417
2018,1,27,10,6.0,0.0,65.0,32.0,1.1407597708090955
2018,1,27,11,7.4,1.0,64.0,35.0,2.752635805819396
2018,1,27,12,8.4,2.2,65.0,53.0,3.0907310719569114
2018,1,27,13,8.5,2.7,67.0,44.0,3.669798226428994
2018,1,27,14,7.7,2.6,70.0,40.0,2.829256680668278
2018,1,27,15,6.5,3.7,82.0,42.0,1.1113918248328805
2018,1,27,16,5.5,4.5,94.0,28.0,0.8275385948861853
2018,1,27,17,5.5,4.9,96.0,33.0,0.4103696781290891
2018,1,27,18,5.6,4.9,95.0,29.0,0.8685655223359734
2018,1,27,19,5.5,4.7,95.0,26.0,1.01214128853039
2018,1,27,20,5.3,4.4,94.0,28.0,0.5698878410786907
2018,1,27,21,4.8,4.1,95.0,25.0,0.2156800568789796
2018,1,27,22,4.0,3.4,96.0,20.0,-0.2308788539469324
2018,1,27,23,3.0,2.6,97.0,21.0,-1.6125643650814228
2018,1,27,24,2.3,1.4,93.0,18.0,-2.078369650912601
2018,1,28,1,1.5,0.3,92.0,17.0,-2.916304206038776
2018,1,28,2,1.1,-0.9,86.0,18.0,-3.568928051370068
2018,1,28,3,0.1,-1.6,88.0,15.0,-4.293779883287747
2018,1,28,4,-1.0,-2.8,87.0,12.0,-5.003715735819175
2018,1,28,5,-1.2,-3.4,85.0,11.0,-5.000501609061731
2018,1,28,6,-2.6,-3.9,91.0,10.0,-6.397254053043172
2018,1,28,7,-2.4,-3.5,92.0,12.0,-6.6873302010342535
2018,1,28,8,-2.3,-3.8,90.0,11.0,-6.314367644010175
2018,1,28,9,-2.6,-4.0,91.0,11.0,-6.672694744450659
2018,1,28,10,-0.9,-2.7,88.0,11.0,-4.642174508621246
2018,1,28,11,1.0,-1.6,83.0,8.0,-1.572719622696173
2018,1,28,12,2.5,-0.7,80.0,13.0,-0.99376512351415
2018,1,28,13,3.4,-0.6,75.0,16.0,-0.4149190017991269
2018,1,28,14,4.1,-0.7,71.0,14.0,0.76732996023238
2018,1,28,15,5.1,-0.1,69.0,14.0,1.9846465252949903
2018,1,28,16,4.8,-1.6,63.0,17.0,1.1638159525089549
2018,1,28,17,3.1,-1.3,73.0,12.0,-0.0731305162607298
2018,1,28,18,1.4,-2.7,74.0,12.0,-2.1175195097361827
2018,1,28,19,0.0,-3.8,76.0,13.0,-4.01923371835297
2018,1,28,20,-1.2,-4.5,78.0,14.0,-5.684447834599463
2018,1,28,21,-2.1,-4.9,81.0,15.0,-6.986645963522859
2018,1,28,22,-3.2,-5.5,84.0,13.0,-7.89183351974666
2018,1,28,23,-3.4,-5.5,86.0,13.0,-8.133871007333765
2018,1,28,24,-4.1,-6.0,87.0,12.0,-8.731719194509706
2018,1,29,1,-3.1,-5.6,83.0,13.0,-7.770814775953106
2018,1,29,2,-3.8,-6.2,84.0,10.0,-7.819994295964085
2018,1,29,3,-3.8,-6.5,82.0,15.0,-9.067497025522718
2018,1,29,4,-3.0,-5.9,80.0,16.0,-8.289335076492096
2018,1,29,5,-3.0,-6.5,77.0,20.0,-9.000731599156431
2018,1,29,6,-3.4,-6.5,79.0,17.0,-8.974664441458133
2018,1,29,7,-3.5,-5.9,83.0,16.0,-8.904523832327484
2018,1,29,8,-2.9,-4.8,87.0,17.0,-8.356464417435749
2018,1,29,9,-2.4,-3.9,89.0,6.0,-4.762370263810332
2018,1,29,10,-1.8,-3.7,87.0,21.0,-7.650265509388969
2018,1,29,11,-1.6,-3.8,85.0,24.0,-7.820630570735865
2018,1,29,12,-1.6,-3.8,85.0,26.0,-8.077906969117805
2018,1,29,13,-1.5,-3.2,89.0,22.0,-7.418400085662653
2018,1,29,14,-2.0,-3.0,93.0,29.0,-8.951079342466072
2018,1,29,15,-2.7,-3.8,92.0,37.0,-10.703043696050734
2018,1,29,16,-3.3,-4.3,93.0,36.0,-11.395657706560955
2018,1,29,17,-4.1,-5.3,92.0,37.0,-12.549742319156444
2018,1,29,18,-4.3,-5.4,92.0,35.0,-12.60731196086982
2018,1,29,19,-4.5,-5.4,93.0,27.0,-11.924927160902891
2018,1,29,20,-5.3,-6.3,92.0,23.0,-12.374240853135234
2018,1,29,21,-5.5,-6.7,91.0,31.0,-13.722431304752693
2018,1,29,22,-6.0,-7.2,92.0,24.0,-13.416509922782264
2018,1,29,23,-6.2,-7.3,92.0,23.0,-13.514825745514402
2018,1,29,24,-6.3,-7.5,92.0,23.0,-13.641557400223196
2018,1,30,1,-6.8,-8.4,89.0,25.0,-14.58720784044544
2018,1,30,2,-7.0,-8.3,91.0,10.0,-11.613968277086515
2018,1,30,3,-7.6,-9.1,89.0,18.0,-14.375476454686703
2018,1,30,4,-8.7,-10.9,84.0,21.0,-16.329460904331064
2018,1,30,5,-9.4,-12.3,79.0,22.0,-17.39353914066384
2018,1,30,6,-10.3,-14.2,73.0,23.0,-18.71082358857505
2018,1,30,7,-11.3,-14.7,77.0,18.0,-18.97136485609723
2018,1,30,8,-13.0,-16.3,77.0,19.0,-21.310974009353156
2018,1,30,9,-14.4,-17.8,75.0,15.0,-22.042215412110075
2018,1,30,10,-13.9,-17.9,72.0,13.0,-20.84083910565681
2018,1,30,11,-12.8,-17.5,68.0,29.0,-22.90531151876372
2018,1,30,12,-11.5,-17.5,62.0,17.0,-18.989504830620746
2018,1,30,13,-11.1,-17.8,59.0,19.0,-18.94052941073013
2018,1,30,14,-10.4,-17.9,55.0,17.0,-17.629464777771503
2018,1,30,15,-10.2,-18.6,51.0,28.0,-19.398045579002197
2018,1,30,16,-9.8,-17.9,52.0,22.0,-17.898609472562633
2018,1,30,17,-9.8,-17.7,53.0,20.0,-17.52001712307423
2018,1,30,18,-10.2,-17.6,55.0,23.0,-18.584091933866247
2018,1,30,19,-11.5,-17.6,61.0,11.0,-17.303065390851707
2018,1,30,20,-12.9,-17.6,68.0,9.0,-18.2107921156232
2018,1,30,21,-13.3,-17.2,73.0,4.0,-15.802777074116534
2018,1,30,22,-14.6,-17.1,82.0,0.0,4.177499999999998
2018,1,30,23,-15.3,-17.4,85.0,8.0,-20.570628201135527
2018,1,30,24,-16.9,-18.3,89.0,8.0,-22.435453583068224
2018,1,31,1,-16.9,-18.3,89.0,8.0,-22.435453583068224
2018,1,31,2,-14.8,-16.8,85.0,9.0,-20.44526132464268
2018,1,31,3,-14.7,-16.8,84.0,10.0,-20.74321816916237
2018,1,31,4,-15.1,-16.8,87.0,7.0,-19.8257900774974
2018,1,31,5,-14.0,-16.2,84.0,15.0,-21.552603397521874
2018,1,31,6,-13.4,-15.4,86.0,13.0,-20.235745386689047
2018,1,31,7,-10.6,-13.1,82.0,17.0,-17.876744787380456
2018,1,31,8,-7.8,-11.0,78.0,28.0,-16.306236533312248
2018,1,31,9,-7.3,-10.8,76.0,30.0,-15.931960493795737
2018,1,31,10,-6.5,-10.2,75.0,28.0,-14.631506633563532
2018,1,31,11,-5.8,-9.7,74.0,26.0,-13.45511861448716
2018,1,31,12,-4.9,-9.4,71.0,28.0,-12.570300603103568
2018,1,31,13,-3.7,-8.3,71.0,39.0,-12.215611253172968
2018,1,31,14,-3.1,-8.1,68.0,35.0,-11.031932702747849
2018,1,31,15,-2.2,-8.5,62.0,31.0,-9.434580688314218
2018,1,31,16,-0.8,-7.8,59.0,39.0,-8.372974892057217
2018,1,31,17,-0.3,-7.4,59.0,34.0,-7.26214988814592
2018,1,31,18,0.3,-6.3,61.0,28.0,-5.871381004108692
2018,1,31,19,1.5,-4.6,64.0,38.0,-5.245054973980942
2018,1,31,20,1.9,-3.8,66.0,34.0,-4.381083790075192
2018,1,31,21,2.2,-3.4,67.0,29.0,-3.5244334961281005
2018,1,31,22,2.0,-3.5,67.0,29.0,-3.782845203096576
2018,1,31,23,1.5,-3.7,69.0,26.0,-4.109012659440426
2018,1,31,24,-0.2,-3.7,77.0,18.0,-5.183699651865658
2018,2,1,1,0.8,-3.2,75.0,17.0,-3.781784239670112
2018,2,1,2,0.9,-3.5,73.0,22.0,-4.387978094269889
2018,2,1,3,-0.2,-3.8,77.0,18.0,-5.183699651865658
2018,2,1,4,-0.2,-3.4,79.0,20.0,-5.492790501072633
2018,2,1,5,0.0,-2.9,81.0,18.0,-4.935273251789413
2018,2,1,6,-0.6,-3.3,82.0,18.0,-5.680552452018146
2018,2,1,7,-0.8,-3.1,85.0,16.0,-5.582504550816388
2018,2,1,8,-0.3,-2.7,84.0,19.0,-5.466423271188714
2018,2,1,9,-0.4,-2.7,84.0,16.0,-5.0903535461480764
2018,2,1,10,-0.7,-2.8,85.0,18.0,-5.80476565205627
2018,2,1,11,0.6,-2.0,83.0,22.0,-4.766780843193985
2018,2,1,12,2.6,-1.9,72.0,27.0,-2.806162184031102
2018,2,1,13,2.8,-2.5,68.0,31.0,-2.9378373300741045
2018,2,1,14,2.8,-3.1,66.0,22.0,-1.988894017750617
2018,2,1,15,2.0,-2.9,70.0,22.0,-2.9990346815482054
2018,2,1,16,0.2,-4.5,71.0,32.0,-6.415750490015096
2018,2,1,17,-3.2,-7.2,74.0,22.0,-9.56494899623253
2018,2,1,18,-4.3,-9.4,68.0,20.0,-10.629418537552482
2018,2,1,19,-5.5,-10.2,70.0,22.0,-12.469103404650596
2018,2,1,20,-7.3,-12.5,66.0,19.0,-14.199640213484074
2018,2,1,21,-8.1,-13.0,68.0,15.0,-14.330826182345891
2018,2,1,22,-8.3,-13.1,69.0,18.0,-15.244968854953562
2018,2,1,23,-9.2,-12.0,81.0,17.0,-16.14578472011778
2018,2,1,24,-10.3,-14.8,70.0,13.0,-16.48416432908891
2018,2,2,1,-11.2,-15.1,74.0,14.0,-17.857613485225585
2018,2,2,2,-11.5,-15.1,75.0,16.0,-18.747543925693694
2018,2,2,3,-12.1,-15.2,78.0,16.0,-19.485770432696164
2018,2,2,4,-12.7,-15.3,81.0,16.0,-20.223996939698623
2018,2,2,5,-12.4,-15.0,82.0,18.0,-20.337710056516578
2018,2,2,6,-12.2,-14.6,82.0,14.0,-19.074930050288195
2018,2,2,7,-12.5,-16.8,71.0,21.0,-21.10930764357454
2018,2,2,8,-13.7,-17.7,72.0,14.0,-20.90090489788211
2018,2,2,9,-14.4,-19.4,66.0,13.0,-21.44593282462457
2018,2,2,10,-14.0,-19.4,64.0,17.0,-22.080504950732664
2018,2,2,11,-13.3,-19.0,63.0,14.0,-20.41397827185707
